1.030000000000000000e+02,1.960784313725490169e-02,3.844675124951941678e-04,1.328000000000000000e+03,-1.037178039550781250e-01,-3.942247873535986713e+01,-3.942247873536073399e+01,-3.942247873536160796e+01
1.530000000000000000e+02,1.315789473684210453e-02,1.731301939058171478e-04,2.949000000000000000e+03,-2.601251602172851562e-01,-5.461221964029594744e+01,-5.461221964030075782e+01,-5.461221964030556819e+01
2.030000000000000000e+02,9.900990099009901110e-03,9.802960494069209584e-05,5.208000000000000000e+03,-4.953541755676269531e-01,-6.690490104610596234e+01,-6.690490104610537969e+01,-6.690490104610478284e+01
3.030000000000000000e+02,6.622516556291390723e-03,4.385772553835358238e-05,1.164000000000000000e+04,-1.608541488647460938e+00,-8.479694925826193241e+01,-8.479694925826223084e+01,-8.479694925826254348e+01
5.030000000000000000e+02,3.984063745019920250e-03,1.587276392438215320e-05,3.216100000000000000e+04,-7.704489946365356445e+00,-1.049841020727671719e+02,-1.049841020727673566e+02,-1.049841020727675271e+02
7.030000000000000000e+02,2.849002849002849145e-03,8.116817233626350464e-06,6.289100000000000000e+04,-2.072282123565673828e+01,-1.157378923496483480e+02,-1.157378923496458611e+02,-1.157378923496433742e+02
1.003000000000000000e+03,1.996007984031935960e-03,3.984047872319233490e-06,1.281300000000000000e+05,-5.915031623840332031e+01,-1.249049415855757417e+02,-1.249049415855762533e+02,-1.249049415855767649e+02
1.503000000000000000e+03,1.331557922769640570e-03,1.773046501690600174e-06,2.879080000000000000e+05,-2.011887505054473877e+02,-1.328782999780822820e+02,-1.328782999780764555e+02,-1.328782999780706575e+02
2.003000000000000000e+03,9.990009990009990001e-04,9.980029960049939790e-07,5.114960000000000000e+05,-4.890047852993011475e+02,-1.372076522046889409e+02,-1.372076522046813238e+02,-1.372076522046736784e+02
